Order ID,Order Date,Customer ID,Age,Gender,Segment,Region,City,Product Category,Sub-Category,Product Name,Unit Price,Quantity,Discount,Sales,Profit
ORD-021206,2024-06-02,CUST-01536,,Male,Corporate,Central,Dover,Apparel,Footwear,Footwear - Model B,176.96,1,0.0,176.96,73.74
ORD-036935,2025-04-14,CUST-01600,24.0,Female,Consumer,West,Marion,Home & Kitchen,Small Appliances,Small Appliances - Model A,274.92,1,0.05,261.17,81.25
ORD-027564,2024-10-21,CUST-02131,39.0,Female,Consumer,North,Riverton,Sports & Outdoors,Sportswear,Sportswear - Model B,216.74,4,0.05,823.61,257.73
ORD-007502,2023-07-31,CUST-02220,18.0,Female,Corporate,West,Fairfax,Electronics,Smartwatches,Smartwatches - Model A,246.1,2,0.2,393.76,111.12
ORD-033327,2025-01-17,CUST-00656,42.0,Male,Consumer,West,Ashland,Electronics,Laptops,Laptops - Model A,1091.17,1,0.2,872.94,214.1
ORD-020732,2024-05-23,CUST-01549,45.0,Male,Corporate,South,Greenville,Electronics,Headphones,Headphones - Model B,928.46,3,0.1,2506.84,857.31
ORD-040650,2025-06-27,CUST-01744,20.0,Male,Consumer,South,Georgetown,Apparel,Jackets,Jackets - Model B,21.17,2,0.0,42.34,14.46
ORD-023140,2024-07-13,CUST-00954,22.0,Female,Small Business,East,Salem,Electronics,Laptops,Laptops - Model D,563.12,2,0.0,1126.24,479.37
ORD-027166,2024-10-12,CUST-00013,38.0,Male,Consumer,North,Fairview,Groceries,Beverages,Beverages - Model D,59.77,2,0.0,119.54,34.87
ORD-009591,2023-09-23,CUST-01229,45.0,Male,Corporate,Central,Franklin,Electronics,Smartwatches,Smartwatches - Model C,68.8,1,0.1,61.92,17.34
ORD-029350,2024-11-22,CUST-01298,29.0,Female,Consumer,South,Madison,Groceries,Household Supplies,Household Supplies - Model D,3.11,1,0.0,3.11,0.97
ORD-023186,2024-07-14,CUST-00965,37.0,Male,Small Business,Central,Dover,Home & Kitchen,Storage,Storage - Model D,295.44,3,0.0,886.32,331.11
ORD-017038,2024-02-20,CUST-01867,35.0,Male,Consumer,North,Springfield,Electronics,Smartphones,Smartphones - Model D,411.71,2,0.2,658.74,107.37
ORD-029933,2024-11-28,CUST-02378,28.0,Female,Consumer,East,Salem,Apparel,Activewear,Activewear - Model B,143.99,1,0.0,143.99,36.23
ORD-020831,2024-05-25,CUST-01338,46.0,Male,Consumer,South,Madison,Apparel,Jeans,Jeans - Model A,151.4,2,0.0,302.8,100.92
ORD-030888,2024-12-07,CUST-00318,28.0,Female,Consumer,South,Madison,Electronics,Cameras,Cameras - Model A,1087.76,4,0.0,4351.04,1876.73
ORD-004035,2023-05-04,CUST-01667,40.0,Female,Consumer,East,Clinton,Electronics,Laptops,Laptops - Model B,689.77,2,0.1,1241.59,415.11
ORD-037706,2025-05-01,CUST-02314,38.0,Male,Small Business,West,Fairfax,Groceries,Snacks,Snacks - Model C,42.99,1,0.1,38.69,7.47
ORD-032308,2024-12-27,CUST-01953,18.0,Male,Consumer,Central,Chester,Sports & Outdoors,Cycling,Cycling - Model C,375.26,3,0.1,1013.2,225.6
ORD-033324,2025-01-17,CUST-00260,20.0,Male,Consumer,Central,Dover,Groceries,Snacks,Snacks - Model C,24.24,1,0.15,20.6,6.08
ORD-014891,2023-12-25,CUST-01619,42.0,Male,Corporate,Central,Franklin,Groceries,Organic Foods,Organic Foods - Model A,15.98,2,,31.96,9.88
ORD-028789,2024-11-12,CUST-01486,27.0,Male,Consumer,North,Fairview,Apparel,Footwear,Footwear - Model B,114.07,1,0.0,114.07,47.99
ORD-002409,2023-03-20,CUST-00245,65.0,Other,Consumer,South,Georgetown,Groceries,Snacks,Snacks - Model B,32.69,2,0.05,62.11,22.72
ORD-021286,2024-06-04,CUST-01211,49.0,Male,Consumer,East,Clinton,Sports & Outdoors,Fitness Equipment,Fitness Equipment - Model C,490.44,4,0.15,1667.5,245.44
ORD-008458,2023-08-25,CUST-01029,37.0,Male,Consumer,North,Springfield,Beauty & Personal Care,Haircare,Haircare - Model B,109.5,2,0.05,208.05,80.51
ORD-030941,2024-12-07,CUST-01140,38.0,Female,Consumer,South,Greenville,Apparel,Jeans,Jeans - Model A,38.71,3,0.0,116.13,38.85
ORD-003002,2023-04-06,CUST-01303,45.0,Male,Consumer,West,Fairfax,Beauty & Personal Care,Makeup,Makeup - Model C,38.0,4,0.05,144.4,56.47
ORD-013400,2023-12-03,CUST-00666,18.0,Male,Consumer,West,Fairfax,Sports & Outdoors,Camping Gear,Camping Gear - Model D,268.89,1,0.0,268.89,101.76
ORD-001044,2023-02-03,CUST-01725,52.0,Female,Consumer,North,Fairview,Groceries,Organic Foods,Organic Foods - Model B,10.42,1,0.15,8.86,2.92
ORD-011608,2023-11-08,CUST-02294,32.0,Male,Consumer,South,Georgetown,Sports & Outdoors,Camping Gear,Camping Gear - Model B,140.67,1,0.0,140.67,48.73
ORD-032660,2024-12-31,CUST-00404,32.0,Male,Consumer,North,Fairview,Electronics,Cameras,Cameras - Model C,311.98,3,0.0,935.94,352.94
ORD-006397,2023-07-03,CUST-02445,48.0,Female,Consumer,South,Georgetown,Home & Kitchen,Decor,Decor - Model B,182.03,1,0.0,182.03,63.81
ORD-038071,2025-05-08,CUST-01153,41.0,Female,Consumer,North,Riverton,Apparel,Men's Shirts,Men's Shirts - Model B,97.93,1,0.15,83.24,21.99
ORD-036152,2025-03-29,CUST-00194,56.0,Female,Corporate,East,Clinton,Sports & Outdoors,Cycling,Cycling - Model B,22.39,1,0.0,22.39,9.11
ORD-038020,2025-05-07,CUST-02040,41.0,Other,Consumer,East,Bristol,Electronics,Smartphones,Smartphones - Model C,1172.0,1,0.15,996.2,253.42
ORD-037975,2025-05-06,CUST-01397,45.0,Male,Consumer,North,Riverton,Apparel,Men's Shirts,Men's Shirts - Model C,148.9,2,0.0,297.8,98.53
ORD-027672,2024-10-24,CUST-00604,29.0,Female,Corporate,South,Madison,Home & Kitchen,Decor,Decor - Model B,142.09,1,0.0,142.09,43.53
ORD-007315,2023-07-27,CUST-00715,35.0,Male,Corporate,East,Clinton,Sports & Outdoors,Cycling,Cycling - Model A,129.06,2,0.05,245.21,84.44
ORD-027055,2024-10-10,CUST-00309,45.0,Female,Small Business,North,Fairview,Apparel,Women's Dresses,Women's Dresses - Model D,132.55,3,0.1,357.89,95.82
ORD-000090,2023-01-04,CUST-01245,51.0,Female,Consumer,West,Fairfax,Apparel,Women's Dresses,Women's Dresses - Model D,38.71,1,0.0,38.71,12.02
ORD-022945,2024-07-08,CUST-02439,50.0,Male,Small Business,North,Springfield,Apparel,Activewear,Activewear - Model B,58.83,2,0.0,117.66,37.47
ORD-008917,2023-09-05,CUST-02064,42.0,Male,Corporate,East,Salem,Electronics,Smartphones,Smartphones - Model C,598.42,2,0.0,1196.84,497.36
ORD-030699,2024-12-05,CUST-01925,37.0,Female,Small Business,Central,Chester,Beauty & Personal Care,Grooming,Grooming - Model D,102.3,1,0.05,97.18,25.4
ORD-011731,2023-11-10,CUST-02127,66.0,Male,Corporate,Central,Franklin,Beauty & Personal Care,Grooming,Grooming - Model A,29.38,2,0.0,58.76,23.04
ORD-018527,2024-03-31,CUST-01627,18.0,Male,Consumer,South,Georgetown,Apparel,Men's Shirts,Men's Shirts - Model B,116.29,1,0.0,116.29,32.58
ORD-032314,2024-12-27,CUST-01076,40.0,Other,Corporate,Central,Franklin,Electronics,Smartphones,Smartphones - Model A,551.99,1,0.0,551.99,239.84
ORD-026073,2024-09-18,CUST-01398,35.0,Male,Consumer,West,Ashland,Apparel,Jeans,Jeans - Model D,132.27,1,0.0,132.27,43.33
ORD-034032,2025-02-05,CUST-02398,35.0,Other,Consumer,North,Springfield,Home & Kitchen,Bedding,Bedding - Model B,241.28,1,0.1,217.15,53.28
ORD-021978,2024-06-19,CUST-02259,52.0,Female,Consumer,West,Fairfax,Sports & Outdoors,Sportswear,Sportswear - Model A,453.43,1,0.0,453.43,160.54
ORD-038606,2025-05-18,CUST-02404,28.0,Male,Corporate,North,Riverton,Beauty & Personal Care,Fragrances,Fragrances - Model C,61.75,2,,123.5,36.06
ORD-031314,2024-12-12,CUST-00471,42.0,Female,Consumer,North,Springfield,Home & Kitchen,Small Appliances,Small Appliances - Model B,120.17,3,0.0,360.51,141.28
ORD-034966,2025-03-02,CUST-01500,22.0,Male,Consumer,North,Springfield,Beauty & Personal Care,Skincare,Skincare - Model C,107.65,1,0.0,107.65,32.99
ORD-008598,2023-08-28,CUST-00625,44.0,Male,Small Business,Central,Dover,Apparel,Women's Dresses,Women's Dresses - Model B,157.81,3,0.0,473.43,203.82
ORD-011574,2023-11-07,CUST-02294,32.0,Male,Consumer,South,Georgetown,Apparel,Footwear,Footwear - Model D,25.56,1,0.0,25.56,7.58
ORD-017352,2024-03-01,CUST-01995,39.0,Female,Small Business,East,Bristol,Groceries,Household Supplies,Household Supplies - Model D,6.73,1,0.0,6.73,2.74
ORD-011891,2023-11-12,CUST-02111,43.0,Male,Corporate,North,Fairview,Apparel,Jeans,Jeans - Model D,36.94,1,0.0,36.94,9.3
ORD-032107,2024-12-23,CUST-00873,47.0,Male,Small Business,South,Madison,Sports & Outdoors,Cycling,Cycling - Model A,69.47,1,0.05,66.0,14.9
ORD-019950,2024-05-04,CUST-01414,54.0,Female,Small Business,Central,Franklin,Apparel,Footwear,Footwear - Model A,60.82,1,0.0,60.82,22.21
ORD-033573,2025-01-24,CUST-01146,46.0,Female,Consumer,West,Ashland,Electronics,Smartwatches,Smartwatches - Model C,345.65,1,0.0,345.65,103.08
ORD-034508,2025-02-18,CUST-01343,43.0,Female,Consumer,North,Riverton,Home & Kitchen,Small Appliances,Small Appliances - Model D,305.68,2,0.0,611.36,265.38
ORD-013901,2023-12-09,CUST-01327,41.0,Male,Corporate,West,Ashland,Sports & Outdoors,Yoga,Yoga - Model B,395.24,4,0.0,1580.96,648.31
ORD-014918,2023-12-25,CUST-00602,30.0,Female,Corporate,North,Springfield,Apparel,Jackets,Jackets - Model D,70.76,2,0.15,120.29,25.37
ORD-002859,2023-04-01,CUST-00701,52.0,Female,Consumer,South,Georgetown,Apparel,Jackets,Jackets - Model B,162.24,2,0.2,259.58,56.77
ORD-034189,2025-02-08,CUST-02051,47.0,Male,Corporate,North,Springfield,Home & Kitchen,Furniture,Furniture - Model D,378.29,4,0.0,1513.16,655.38
ORD-015358,2024-01-03,CUST-00081,43.0,Female,Consumer,West,Marion,Home & Kitchen,Decor,Decor - Model A,188.15,2,0.0,376.3,161.08
ORD-037377,2025-04-24,CUST-00379,58.0,Male,Corporate,West,Marion,Apparel,Women's Dresses,Women's Dresses - Model C,77.67,1,0.0,77.67,31.16
ORD-027727,2024-10-25,CUST-01053,39.0,Female,Consumer,South,Georgetown,Electronics,Laptops,Laptops - Model D,947.31,1,0.0,947.31,384.28
ORD-028202,2024-11-03,CUST-02270,32.0,Female,Consumer,East,Clinton,Electronics,Headphones,Headphones - Model A,282.87,3,0.0,848.61,304.51
ORD-039757,2025-06-09,CUST-00772,55.0,Male,Consumer,South,Greenville,Electronics,Headphones,Headphones - Model B,871.2,2,0.05,1655.28,640.29
ORD-009088,2023-09-10,CUST-01807,44.0,Male,Consumer,West,Ashland,Home & Kitchen,Bedding,Bedding - Model C,180.0,1,0.0,180.0,80.94
ORD-002684,2023-03-27,CUST-02019,45.0,Male,Corporate,East,Salem,Apparel,Jeans,Jeans - Model C,169.84,2,0.0,339.68,111.79
ORD-016211,2024-01-26,CUST-01564,23.0,Female,Consumer,North,Fairview,Apparel,Activewear,Activewear - Model A,145.3,3,0.0,435.9,190.56
ORD-010621,2023-10-18,CUST-00978,32.0,Female,Consumer,Central,Franklin,Apparel,Activewear,Activewear - Model B,120.72,2,0.0,241.44,79.55
ORD-015261,2023-12-31,CUST-02400,45.0,Female,Consumer,South,Greenville,Home & Kitchen,Cookware,Cookware - Model D,181.58,1,0.1,163.42,48.65
ORD-025497,2024-09-04,CUST-02152,47.0,Female,Consumer,East,Bristol,Sports & Outdoors,Cycling,Cycling - Model D,28.09,3,0.1,75.84,24.57
ORD-023614,2024-07-24,CUST-00498,33.0,Male,Consumer,South,Georgetown,Electronics,Cameras,Cameras - Model D,401.33,1,0.0,401.33,167.26
ORD-003870,2023-04-29,CUST-01444,56.0,Female,Consumer,West,Fairfax,Sports & Outdoors,Yoga,Yoga - Model B,81.54,1,0.0,81.54,22.03
ORD-016815,2024-02-14,CUST-00663,26.0,Female,Consumer,South,Georgetown,Home & Kitchen,Storage,Storage - Model D,266.96,1,0.0,266.96,81.6
ORD-010228,2023-10-08,CUST-00107,25.0,Female,Consumer,West,Fairfax,Apparel,Men's Shirts,Men's Shirts - Model A,104.77,1,0.1,94.29,35.33
ORD-000836,2023-01-27,CUST-01756,46.0,Male,Consumer,West,Fairfax,Beauty & Personal Care,Makeup,Makeup - Model C,104.68,1,0.0,104.68,26.96
ORD-038570,2025-05-17,CUST-01627,18.0,Male,Consumer,South,Georgetown,Home & Kitchen,Furniture,Furniture - Model A,337.76,2,0.0,675.52,192.21
ORD-028745,2024-11-11,CUST-00905,29.0,Female,Consumer,East,Bristol,Apparel,Activewear,Activewear - Model B,109.24,2,0.0,218.48,91.8
ORD-038520,2025-05-16,CUST-02011,21.0,Male,Corporate,East,Salem,Beauty & Personal Care,Skincare,Skincare - Model C,73.32,1,0.0,73.32,19.85
ORD-015480,2024-01-06,CUST-00726,56.0,Female,Small Business,Central,Franklin,Home & Kitchen,Small Appliances,Small Appliances - Model B,322.82,1,0.0,322.82,109.89
ORD-021478,2024-06-08,CUST-00425,26.0,Male,Consumer,South,Madison,Beauty & Personal Care,Fragrances,Fragrances - Model B,53.23,1,0.0,53.23,14.43
ORD-038028,2025-05-07,CUST-01028,38.0,Male,Consumer,Central,Franklin,Beauty & Personal Care,Fragrances,Fragrances - Model B,41.05,1,0.0,41.05,11.0
ORD-013449,2023-12-03,CUST-02177,44.0,Female,Consumer,South,Madison,Beauty & Personal Care,Grooming,Grooming - Model A,46.35,3,0.0,139.05,47.04
ORD-030299,2024-12-01,CUST-00885,23.0,Female,Corporate,North,Fairview,Electronics,Headphones,Headphones - Model C,1188.36,1,0.0,1188.36,380.32
ORD-004935,2023-05-27,CUST-01487,,Female,Small Business,North,Fairview,Beauty & Personal Care,Haircare,Haircare - Model D,44.45,1,0.0,44.45,14.85
ORD-004519,2023-05-16,CUST-01734,,Male,Corporate,West,Marion,Electronics,Tablets,Tablets - Model D,658.59,1,0.1,592.73,178.51
ORD-025984,2024-09-16,CUST-01506,44.0,Male,Consumer,South,Madison,Electronics,Headphones,Headphones - Model D,400.11,1,0.0,400.11,151.62
ORD-028662,2024-11-10,CUST-01078,74.0,Female,Consumer,North,Fairview,Sports & Outdoors,Camping Gear,Camping Gear - Model C,70.22,4,0.05,266.84,59.55
ORD-008381,2023-08-23,CUST-01331,18.0,Other,Consumer,Central,Dover,Apparel,Jackets,Jackets - Model B,137.5,1,0.0,137.5,37.84
ORD-035602,2025-03-15,CUST-02092,46.0,Female,Corporate,North,Riverton,Sports & Outdoors,Camping Gear,Camping Gear - Model D,208.32,3,0.0,624.96,240.41
ORD-017422,2024-03-02,CUST-00480,71.0,Male,Corporate,West,Fairfax,Electronics,Tablets,Tablets - Model B,1109.6,1,0.0,1109.6,475.85
ORD-017637,2024-03-08,CUST-00153,18.0,Female,Consumer,Central,Dover,Home & Kitchen,Cookware,Cookware - Model B,79.53,1,0.0,79.53,35.11
ORD-006531,2023-07-07,CUST-00787,38.0,Female,Consumer,East,Clinton,Home & Kitchen,Cookware,Cookware - Model B,117.15,1,0.0,117.15,44.46
ORD-005823,2023-06-18,CUST-02230,41.0,Male,Small Business,North,Springfield,Sports & Outdoors,Yoga,Yoga - Model A,292.56,1,0.2,234.05,46.87
ORD-021640,2024-06-12,CUST-01176,18.0,Male,Consumer,South,Greenville,Sports & Outdoors,Camping Gear,Camping Gear - Model A,133.46,2,0.15,226.88,64.35
ORD-034782,2025-02-25,CUST-01287,20.0,Male,Small Business,Central,Chester,Sports & Outdoors,Fitness Equipment,Fitness Equipment - Model D,459.48,2,0.05,873.01,227.45
ORD-029978,2024-11-29,CUST-02348,29.0,Male,Consumer,South,Greenville,Groceries,Organic Foods,Organic Foods - Model D,20.13,1,0.0,20.13,7.76
ORD-016064,2024-01-22,CUST-00497,18.0,Male,Consumer,North,Springfield,Beauty & Personal Care,Skincare,Skincare - Model B,65.52,1,0.15,55.69,19.01
ORD-013944,2023-12-09,CUST-02464,22.0,Female,Consumer,West,Ashland,Beauty & Personal Care,Skincare,Skincare - Model B,51.87,4,0.05,197.11,51.41
ORD-003856,2023-04-29,CUST-02323,52.0,Female,Consumer,East,Salem,Beauty & Personal Care,Makeup,Makeup - Model C,5.0,1,0.0,5.0,1.96
ORD-011982,2023-11-14,CUST-00970,38.0,Female,Small Business,North,Fairview,Apparel,Footwear,Footwear - Model D,39.01,2,0.3,54.61,-2.18
ORD-036704,2025-04-10,CUST-00398,40.0,Male,Consumer,East,Bristol,Home & Kitchen,Small Appliances,Small Appliances - Model D,346.46,2,0.05,658.27,249.67
ORD-000040,2023-01-01,CUST-01222,54.0,Female,Corporate,West,Ashland,Apparel,Men's Shirts,Men's Shirts - Model C,175.75,1,0.1,158.18,43.03
ORD-039483,2025-06-04,CUST-01819,44.0,Male,Consumer,East,Salem,Sports & Outdoors,Yoga,Yoga - Model B,246.44,3,0.0,739.32,320.15
ORD-029492,2024-11-24,CUST-00594,18.0,Female,Consumer,East,Salem,Electronics,Tablets,Tablets - Model A,354.21,1,0.0,354.21,136.67
ORD-040746,2025-06-28,CUST-02312,41.0,Female,Corporate,North,Fairview,Beauty & Personal Care,Makeup,Makeup - Model C,77.01,1,0.05,73.16,17.03
ORD-028679,2024-11-10,CUST-00296,40.0,Female,Corporate,West,Marion,Home & Kitchen,Bedding,Bedding - Model D,48.99,2,0.3,68.59,7.24
ORD-010771,2023-10-21,CUST-00478,23.0,Female,Consumer,West,Fairfax,Home & Kitchen,Small Appliances,Small Appliances - Model B,273.47,1,0.0,273.47,97.17
ORD-007065,2023-07-21,CUST-01371,18.0,Male,Consumer,North,Fairview,Electronics,Smartwatches,Smartwatches - Model D,1185.52,2,0.05,2252.49,924.52
ORD-037821,2025-05-03,CUST-01963,34.0,Male,Consumer,South,Madison,Apparel,Footwear,Footwear - Model A,43.77,1,0.0,43.77,11.23
ORD-019829,2024-05-02,CUST-01162,,Male,Corporate,East,Clinton,Home & Kitchen,Storage,Storage - Model D,424.68,1,0.15,360.98,69.84
ORD-040218,2025-06-18,CUST-01349,49.0,Female,Consumer,North,Riverton,Apparel,Footwear,Footwear - Model C,179.59,1,0.0,179.59,64.87
ORD-004971,2023-05-28,CUST-01025,18.0,Male,Consumer,Central,Dover,Apparel,Men's Shirts,Men's Shirts - Model D,149.26,1,0.0,149.26,42.65
ORD-006904,2023-07-17,CUST-01982,30.0,Male,Corporate,West,Fairfax,Sports & Outdoors,Yoga,Yoga - Model B,58.09,1,0.3,40.66,2.1
ORD-037848,2025-05-03,CUST-00292,39.0,Female,Corporate,East,Salem,Home & Kitchen,Small Appliances,Small Appliances - Model D,387.64,1,0.0,387.64,129.18
ORD-029473,2024-11-24,CUST-01061,36.0,Female,Consumer,Central,Chester,Groceries,Organic Foods,Organic Foods - Model B,42.91,1,0.0,42.91,12.91
ORD-007036,2023-07-20,CUST-00280,41.0,Male,Corporate,East,Clinton,Apparel,Jeans,Jeans - Model B,103.72,1,0.05,98.53,29.35
ORD-017254,2024-02-27,CUST-00382,55.0,Female,Consumer,East,Clinton,Beauty & Personal Care,Fragrances,Fragrances - Model B,81.34,2,0.1,146.41,25.59
ORD-032030,2024-12-22,CUST-01074,,Female,Consumer,South,Georgetown,Apparel,Jackets,Jackets - Model D,113.52,1,0.0,113.52,34.83
ORD-013506,2023-12-04,CUST-01629,42.0,Male,Consumer,South,Greenville,Electronics,Headphones,Headphones - Model C,1049.34,3,0.05,2990.62,1006.45
ORD-036875,2025-04-13,CUST-01516,40.0,Male,Consumer,South,Madison,Groceries,Beverages,Beverages - Model D,55.31,1,0.1,49.78,13.21
ORD-008601,2023-08-28,CUST-01749,31.0,Female,Small Business,North,Fairview,Sports & Outdoors,Cycling,Cycling - Model A,491.73,2,0.0,983.46,408.65
ORD-009421,2023-09-18,CUST-01335,43.0,Female,Consumer,North,Riverton,Sports & Outdoors,Yoga,Yoga - Model D,111.21,3,0.0,333.63,102.98
ORD-027791,2024-10-26,CUST-00524,35.0,Female,Corporate,West,Ashland,Apparel,Activewear,Activewear - Model C,129.5,1,0.15,110.08,29.11
ORD-031843,2024-12-20,CUST-01263,48.0,Male,Consumer,West,Ashland,Home & Kitchen,Cookware,Cookware - Model C,427.2,2,0.0,854.4,309.1
ORD-003500,2023-04-19,CUST-00402,40.0,Female,Corporate,North,Springfield,Groceries,Snacks,Snacks - Model C,49.83,3,0.0,149.49,60.44
ORD-009641,2023-09-24,CUST-00645,33.0,Male,Corporate,North,Fairview,Apparel,Jackets,Jackets - Model D,168.04,1,0.0,168.04,51.18
ORD-030258,2024-12-01,CUST-01082,36.0,Female,Consumer,North,Fairview,Electronics,Tablets,Tablets - Model D,1093.84,2,0.05,2078.3,605.42
ORD-016387,2024-01-31,CUST-00117,41.0,Female,Corporate,South,Greenville,Electronics,Smartphones,Smartphones - Model A,223.62,2,0.0,447.24,160.2
ORD-012199,2023-11-18,CUST-01490,40.0,Female,Corporate,West,Marion,Apparel,Jackets,Jackets - Model C,167.75,2,0.0,335.5,115.29
ORD-006113,2023-06-25,CUST-01506,44.0,Male,Consumer,South,Madison,Home & Kitchen,Storage,Storage - Model C,269.99,2,0.15,458.98,141.82
ORD-038164,2025-05-09,CUST-01722,19.0,Male,Consumer,Central,Dover,Sports & Outdoors,Fitness Equipment,Fitness Equipment - Model A,118.5,1,0.0,118.5,52.58
ORD-010674,2023-10-19,CUST-02179,45.0,Male,Consumer,Central,Dover,Home & Kitchen,Cookware,Cookware - Model B,294.41,1,0.0,294.41,115.43
ORD-001548,2023-02-20,CUST-00133,46.0,Female,Small Business,East,Bristol,Home & Kitchen,Small Appliances,Small Appliances - Model D,148.9,1,0.0,148.9,63.38
ORD-014895,2023-12-25,CUST-02167,74.0,Female,Consumer,North,Springfield,Sports & Outdoors,Cycling,Cycling - Model B,227.75,4,0.2,728.8,185.45
ORD-012951,2023-11-29,CUST-00799,51.0,Male,Consumer,Central,Dover,Groceries,Snacks,Snacks - Model C,48.95,2,0.1,88.11,27.35
ORD-039450,2025-06-03,CUST-00593,61.0,Male,Consumer,North,Springfield,Beauty & Personal Care,Makeup,Makeup - Model A,17.91,1,0.05,17.01,6.89
ORD-012681,2023-11-26,CUST-01797,33.0,Male,Corporate,East,Salem,Apparel,Footwear,Footwear - Model B,61.85,1,0.0,61.85,17.3
ORD-014620,2023-12-21,CUST-00345,59.0,Female,Corporate,Central,Dover,Apparel,Activewear,Activewear - Model C,58.74,2,0.0,117.48,44.12
ORD-037489,2025-04-26,CUST-00048,40.0,Male,Consumer,South,Georgetown,Home & Kitchen,Decor,Decor - Model A,25.83,1,0.1,23.25,7.86
ORD-020693,2024-05-21,CUST-01288,37.0,Male,Consumer,South,Madison,Home & Kitchen,Small Appliances,Small Appliances - Model B,228.14,1,0.2,182.51,29.3
ORD-010766,2023-10-21,CUST-02190,45.0,Female,Small Business,South,Greenville,Apparel,Jackets,Jackets - Model C,94.15,4,0.0,376.6,157.32
ORD-011954,2023-11-14,CUST-02448,32.0,Female,Consumer,South,Madison,Beauty & Personal Care,Makeup,Makeup - Model C,24.64,1,0.2,19.71,6.0
ORD-022868,2024-07-07,CUST-00396,39.0,Male,Consumer,Central,Franklin,Sports & Outdoors,Yoga,Yoga - Model C,61.59,3,0.0,184.77,72.76
ORD-006013,2023-06-23,CUST-01788,18.0,Female,Consumer,West,Fairfax,Sports & Outdoors,Fitness Equipment,Fitness Equipment - Model A,177.71,4,0.3,497.59,40.61
ORD-010694,2023-10-20,CUST-01405,30.0,Female,Consumer,West,Ashland,Apparel,Footwear,Footwear - Model D,29.93,1,0.05,28.43,10.5
ORD-004713,2023-05-21,CUST-01681,18.0,Female,Consumer,West,Ashland,Sports & Outdoors,Fitness Equipment,Fitness Equipment - Model A,182.5,1,0.05,173.38,64.71
ORD-004333,2023-05-12,CUST-00015,44.0,Female,Consumer,North,Springfield,Beauty & Personal Care,Fragrances,Fragrances - Model D,97.88,2,0.05,185.97,63.52
ORD-009114,2023-09-10,CUST-01189,45.0,Female,Consumer,East,Bristol,Home & Kitchen,Furniture,Furniture - Model A,362.96,2,0.0,725.92,206.76
ORD-032758,2025-01-03,CUST-00383,18.0,Female,Small Business,Central,Franklin,Electronics,Cameras,Cameras - Model B,85.76,1,0.0,85.76,24.59
